Time,Voltage,Current,Temperature,SOC,SOH
0.118,11.713811,5.816805,28.184635,0.94097,0.85
0.119,11.694922,5.872581,28.186979,0.94047,0.85
0.12,11.684818,5.90039,28.192286,0.93997,0.85
0.121,11.694517,6.078171,28.19654,0.93947,0.85
0.122,11.692406,5.984405,28.199801,0.938969,0.85
0.123,11.682307,6.043781,28.203645,0.938469,0.85
0.124,11.688951,6.013575,28.208979,0.937969,0.85
0.125,11.67079,6.167515,28.213257,0.937469,0.85
0.126,11.667721,6.06341,28.217109,0.936968,0.85
0.127,11.675757,6.154363,28.223844,0.936468,0.85
0.128,11.67238,6.089787,28.228151,0.935968,0.85
0.129,11.66496,6.172285,28.232316,0.935468,0.85
0.13,11.671677,6.252541,28.237335,0.934967,0.85
0.131,11.666096,6.248653,28.241362,0.934467,0.85
0.132,11.670394,6.258809,28.245925,0.933967,0.85
0.133,11.67173,6.248454,28.251862,0.933467,0.85
0.134,11.655256,6.293999,28.256756,0.932966,0.85
0.135,11.64959,6.311708,28.262551,0.932466,0.85
0.136,11.65678,6.302374,28.267295,0.931966,0.85
0.137,11.638735,6.415234,28.273054,0.931466,0.85
0.138,11.653358,6.35435,28.278225,0.930965,0.85
0.139,11.641465,6.399946,28.284125,0.930465,0.85
0.14,11.643315,6.355707,28.288434,0.929965,0.85
0.141,11.631008,6.397881,28.295298,0.929465,0.85
0.142,11.639285,6.395737,28.300941,0.928964,0.85
0.143,11.62895,6.446785,28.306995,0.928464,0.85
0.144,11.613019,6.465989,28.312511,0.927964,0.85
0.145,11.630672,6.31768,28.317113,0.927464,0.85
0.146,11.634683,6.500356,28.320991,0.926963,0.85
0.147,11.622165,6.427531,28.326295,0.926463,0.85
0.148,11.637126,6.468419,28.331052,0.925963,0.85
0.149,11.626738,6.455513,28.336541,0.925463,0.85
0.15,11.625934,6.497543,28.341102,0.924962,0.85
0.151,11.602067,6.490949,28.346627,0.924462,0.85
0.152,11.6291,6.384563,28.35108,0.923962,0.85
0.153,11.622783,6.510861,28.356453,0.923462,0.85
0.154,11.616158,6.560938,28.360224,0.922961,0.85
0.155,11.596535,6.644066,28.366334,0.922461,0.85
0.156,11.619406,6.48366,28.37135,0.921961,0.85
0.157,11.610689,6.484808,28.376947,0.921461,0.85
0.158,11.598146,6.489166,28.382148,0.92096,0.85
0.159,11.610777,6.549905,28.387179,0.92046,0.85
0.16,11.611607,6.421987,28.391828,0.91996,0.85
0.161,11.599308,6.398763,28.394761,0.91946,0.85
0.162,11.602786,6.513431,28.400023,0.918959,0.85
0.163,11.596449,6.562134,28.404017,0.918459,0.85
0.164,11.599194,6.517412,28.409717,0.917959,0.85
0.165,11.593161,6.496842,28.414047,0.917459,0.85
0.166,11.604996,6.420823,28.42036,0.916958,0.85
0.167,11.605005,6.471552,28.427112,0.916458,0.85
0.168,11.589333,6.47924,28.430967,0.915958,0.85
0.169,11.595178,6.395057,28.434268,0.915458,0.85
0.17,11.592692,6.420012,28.440329,0.914957,0.85
0.171,11.591528,6.490242,28.444652,0.914457,0.85
0.172,11.598975,6.350079,28.450722,0.913957,0.85
0.173,11.602408,6.424288,28.456042,0.913457,0.85
0.174,11.604255,6.37204,28.459391,0.912956,0.85
0.175,11.597899,6.294505,28.463774,0.912456,0.85
0.176,11.583655,6.367568,28.469001,0.911956,0.85
0.177,11.594373,6.280304,28.47572,0.911456,0.85
0.178,11.593849,6.30545,28.480528,0.910955,0.85
0.179,11.607945,6.274889,28.484945,0.910455,0.85
0.18,11.577212,6.287359,28.489217,0.909955,0.85
0.181,11.576868,6.308091,28.492646,0.909455,0.85
0.182,11.593017,6.283583,28.497315,0.908954,0.85
0.183,11.586091,6.219658,28.499856,0.908454,0.85
0.184,11.579953,6.135594,28.504323,0.907954,0.85
0.185,11.594145,6.16781,28.506623,0.907454,0.85
0.186,11.589172,6.195095,28.510526,0.906953,0.85
0.187,11.604278,6.061784,28.515345,0.906453,0.85
0.188,11.603744,6.037449,28.517596,0.905953,0.85
0.189,11.611057,6.067234,28.521123,0.905453,0.85
0.19,11.613895,5.923863,28.526454,0.904952,0.85
0.191,11.600188,5.99752,28.529573,0.904452,0.85
0.192,11.592402,6.050126,28.534153,0.903952,0.85
0.193,11.605126,5.92562,28.538868,0.903452,0.85
0.194,11.590785,5.978841,28.542433,0.902951,0.85
0.195,11.599802,5.907789,28.547789,0.902451,0.85
0.196,11.598034,5.85563,28.55142,0.901951,0.85
0.197,11.604664,5.827316,28.553904,0.901451,0.85
0.198,11.584579,5.756778,28.557752,0.90095,0.85
0.199,11.577109,5.774312,28.560273,0.90045,0.85
0.2,11.580834,5.728838,28.564362,0.89995,0.85
0.201,11.599997,5.713872,28.567403,0.89945,0.85
0.202,11.59884,5.718632,28.571143,0.898949,0.85
0.203,11.610814,5.579915,28.575707,0.898449,0.85
0.204,11.587632,5.619702,28.57922,0.897949,0.85
0.205,11.601999,5.521573,28.583495,0.897449,0.85
0.206,11.588505,5.617404,28.585358,0.896948,0.85
0.207,11.610159,5.472402,28.589273,0.896448,0.85
0.208,11.58975,5.404015,28.594502,0.895948,0.85
0.209,11.62851,5.296135,28.598009,0.895448,0.85
0.21,11.605564,5.251704,28.602632,0.894947,0.85
0.211,11.595351,5.239782,28.604189,0.894447,0.85
0.212,11.600315,5.322133,28.607826,0.893947,0.85
0.213,11.624605,5.177197,28.610315,0.893447,0.85
0.214,11.609615,5.182642,28.61446,0.892946,0.85
0.215,11.607898,5.201085,28.61924,0.892446,0.85
0.216,11.602711,5.160743,28.621498,0.891946,0.85
0.217,11.606952,5.036159,28.623581,0.891446,0.85
0.218,11.606213,5.019137,28.625036,0.890945,0.85
0.219,11.621089,4.969678,28.628692,0.890445,0.85
0.22,11.600051,5.065389,28.629463,0.889945,0.85
0.221,11.612572,4.927183,28.632779,0.889445,0.85
0.222,11.629484,4.873918,28.634329,0.888944,0.85
0.223,11.614322,4.824996,28.633973,0.888444,0.85
0.224,11.630533,4.812313,28.637025,0.887944,0.85
0.225,11.607702,4.77788,28.639918,0.887444,0.85
0.226,11.623708,4.684294,28.641301,0.886943,0.85
0.227,11.632253,4.709762,28.643878,0.886443,0.85
0.228,11.6222,4.615942,28.644814,0.885943,0.85
0.229,11.64923,4.482694,28.646109,0.885443,0.85
0.23,11.628166,4.444257,28.650244,0.884942,0.85
0.231,11.652538,4.39741,28.653894,0.884442,0.85
0.232,11.642884,4.350249,28.655012,0.883942,0.85
0.233,11.635809,4.32757,28.658248,0.883442,0.85
0.234,11.631045,4.319965,28.659778,0.882941,0.85
0.235,11.634042,4.286236,28.662195,0.882441,0.85
0.236,11.625086,4.281689,28.664901,0.881941,0.85
0.237,11.638102,4.194638,28.668696,0.881441,0.85
0.238,11.634566,4.137077,28.670014,0.88094,0.85
0.239,11.64208,4.070346,28.669329,0.88044,0.85
0.24,11.639701,3.971664,28.670077,0.87994,0.85
0.241,11.64801,4.061953,28.672045,0.87944,0.85
0.242,11.641247,3.971017,28.672294,0.878939,0.85
0.243,11.630914,3.85867,28.673246,0.878439,0.85
0.244,11.646658,3.932717,28.674374,0.877939,0.85
0.245,11.637529,3.810184,28.676668,0.877439,0.85
0.246,11.65588,3.871245,28.679525,0.876938,0.85
0.247,11.6503,3.681267,28.681097,0.876438,0.85
0.248,11.661475,3.623129,28.681845,0.875938,0.85
0.249,11.636707,3.781243,28.68397,0.875438,0.85
0.25,11.646527,3.527401,28.684087,0.874937,0.85
0.251,11.646384,3.635913,28.685081,0.874437,0.85
0.252,11.635266,3.618137,28.688287,0.873937,0.85
0.253,11.664795,3.473191,28.688676,0.873437,0.85
0.254,11.654653,3.48964,28.687994,0.872936,0.85
0.255,11.676396,3.281007,28.686862,0.872436,0.85
0.256,11.648499,3.375456,28.687058,0.871936,0.85
0.257,11.652948,3.39217,28.687589,0.871436,0.85
0.258,11.677301,3.27153,28.688981,0.870935,0.85
0.259,11.665709,3.203308,28.688923,0.870435,0.85
0.26,11.667236,3.228212,28.689688,0.869935,0.85
0.261,11.664631,3.155239,28.690932,0.869435,0.85
0.262,11.66777,3.164363,28.691824,0.868934,0.85
0.263,11.657674,3.043524,28.692154,0.868434,0.85
0.264,11.678475,2.981553,28.69358,0.867934,0.85
0.265,11.669243,2.958752,28.694494,0.867434,0.85
0.266,11.671622,2.999822,28.696822,0.866933,0.85
0.267,11.659176,2.875216,28.698713,0.866433,0.85
0.268,11.667028,2.856873,28.699758,0.865933,0.85
0.269,11.662138,2.873944,28.702005,0.865433,0.85
0.27,11.680262,2.849192,28.703689,0.864932,0.85
0.271,11.67802,2.826234,28.705625,0.864432,0.85
0.272,11.648669,2.833278,28.705985,0.863932,0.85
0.273,11.660685,2.666625,28.707507,0.863432,0.85
0.274,11.662871,2.787023,28.708457,0.862931,0.85
0.275,11.665565,2.674675,28.709477,0.862431,0.85
0.276,11.662161,2.716852,28.709772,0.861931,0.85
0.277,11.671342,2.567458,28.71072,0.861431,0.85
0.278,11.676395,2.509631,28.711003,0.86093,0.85
0.279,11.677371,2.550226,28.711893,0.86043,0.85
0.28,11.664059,2.532623,28.712614,0.85993,0.85
0.281,11.672383,2.482665,28.712866,0.85943,0.85
0.282,11.679783,2.44259,28.712888,0.858929,0.85
0.283,11.680266,2.428976,28.714354,0.858429,0.85
0.284,11.678614,2.352234,28.715067,0.857929,0.85
0.285,11.679578,2.384654,28.715078,0.857429,0.85
0.286,11.667869,2.39699,28.71598,0.856928,0.85
0.287,11.6861,2.313918,28.716727,0.856428,0.85
0.288,11.665933,2.337044,28.717217,0.855928,0.85
0.289,11.660074,2.30555,28.717441,0.855428,0.85
0.29,11.665146,2.222493,28.716052,0.854927,0.85
0.291,11.666947,2.252615,28.71457,0.854427,0.85
0.292,11.666769,2.252978,28.714546,0.853927,0.85
0.293,11.661454,2.258699,28.715368,0.853427,0.85
0.294,11.67694,2.207016,28.713844,0.852926,0.85
0.295,11.666594,2.207923,28.714258,0.852426,0.85
0.296,11.67246,2.190016,28.713637,0.851926,0.85
0.297,11.66809,2.202059,28.714784,0.851426,0.85
0.298,11.674131,2.059511,28.714937,0.850925,0.85
0.299,11.663826,2.052447,28.71584,0.850425,0.85
0.3,11.674228,2.084162,28.715625,0.849925,0.85
0.301,11.671859,2.047679,28.716802,0.849425,0.85
0.302,11.664811,2.068941,28.718649,0.848924,0.85
0.303,11.661907,2.01629,28.720065,0.848424,0.85
0.304,11.668792,2.139282,28.720032,0.847924,0.85
0.305,11.651859,2.082105,28.719196,0.847424,0.85
0.306,11.660434,2.073634,28.720516,0.846923,0.85
0.307,11.662194,2.045885,28.720656,0.846423,0.85
0.308,11.664751,2.005221,28.719851,0.845923,0.85
0.309,11.648079,2.043624,28.722695,0.845423,0.85
0.31,11.651568,2.062867,28.724696,0.844922,0.85
0.311,11.672261,1.962559,28.725494,0.844422,0.85
0.312,11.644042,2.07244,28.727049,0.843922,0.85
0.313,11.661681,1.906532,28.725381,0.843422,0.85
0.314,11.656782,1.977312,28.727025,0.842921,0.85
0.315,11.666743,1.971868,28.72897,0.842421,0.85
0.316,11.667694,1.959085,28.728317,0.841921,0.85
0.317,11.656103,1.903195,28.728507,0.841421,0.85
0.318,11.644976,1.975723,28.729424,0.84092,0.85
0.319,11.656453,1.928269,28.729662,0.84042,0.85
0.32,11.644087,1.953809,28.728872,0.83992,0.85
0.321,11.638994,2.059438,28.727993,0.83942,0.85
0.322,11.644925,2.057935,28.727871,0.838919,0.85
0.323,11.637306,2.069066,28.729179,0.838419,0.85
0.324,11.649225,1.972035,28.730226,0.837919,0.85
0.325,11.630564,2.142043,28.730589,0.837419,0.85
0.326,11.637671,2.067152,28.731062,0.836918,0.85
0.327,11.62705,2.104144,28.732136,0.836418,0.85
0.328,11.636465,2.127655,28.732932,0.835918,0.85
0.329,11.626075,2.116197,28.733248,0.835418,0.85
0.33,11.615647,2.176792,28.732818,0.834917,0.85
0.331,11.610571,2.147422,28.733608,0.834417,0.85
0.332,11.617647,2.122549,28.735488,0.833917,0.85
0.333,11.604004,2.16081,28.734705,0.833417,0.85
0.334,11.612098,2.2245,28.737134,0.832916,0.85
0.335,11.626411,2.141198,28.738678,0.832416,0.85
0.336,11.612357,2.132906,28.740518,0.831916,0.85
0.337,11.605291,2.295799,28.741095,0.831416,0.85
0.338,11.621068,2.194164,28.742269,0.830915,0.85
0.339,11.608474,2.200038,28.743864,0.830415,0.85
0.34,11.607276,2.286411,28.744088,0.829915,0.85
0.341,11.602682,2.318733,28.744997,0.829415,0.85
0.342,11.59354,2.328138,28.74636,0.828914,0.85
0.343,11.593363,2.444751,28.74539,0.828414,0.85
0.344,11.588242,2.337688,28.743661,0.827914,0.85
0.345,11.575162,2.477541,28.744671,0.827414,0.85
0.346,11.585617,2.428351,28.74496,0.826913,0.85
0.347,11.599964,2.403856,28.744443,0.826413,0.85
0.348,11.592166,2.460359,28.744981,0.825913,0.85
0.349,11.580118,2.53539,28.747137,0.825413,0.85
0.35,11.564917,2.563764,28.74628,0.824912,0.85
0.351,11.575199,2.602778,28.745684,0.824412,0.85
0.352,11.564374,2.597084,28.745138,0.823912,0.85
0.353,11.540219,2.768156,28.746175,0.823412,0.85
0.354,11.554355,2.654391,28.747004,0.822911,0.85
0.355,11.570162,2.765018,28.748145,0.822411,0.85
0.356,11.549603,2.726398,28.747856,0.821911,0.85
0.357,11.552974,2.852415,28.748397,0.821411,0.85
0.358,11.541297,2.829714,28.750759,0.82091,0.85
0.359,11.549884,2.874268,28.752074,0.82041,0.85
0.36,11.542595,2.88265,28.753424,0.81991,0.85
0.361,11.535951,2.944368,28.754636,0.81941,0.85
0.362,11.533451,2.948151,28.755389,0.818909,0.85
0.363,11.524526,2.964886,28.756832,0.818409,0.85
0.364,11.518592,3.035302,28.759111,0.817909,0.85
0.365,11.534254,3.060097,28.760632,0.817409,0.85
0.366,11.523463,2.997845,28.760225,0.816908,0.85
0.367,11.514071,3.120857,28.762424,0.816408,0.85
0.368,11.508564,3.204709,28.763405,0.815908,0.85
0.369,11.509473,3.170506,28.764987,0.815408,0.85
0.37,11.510171,3.297357,28.767037,0.814907,0.85
0.371,11.490567,3.295903,28.767599,0.814407,0.85
0.372,11.492041,3.319514,28.767059,0.813907,0.85
0.373,11.490688,3.352045,28.766372,0.813407,0.85
0.374,11.486048,3.408025,28.767835,0.812906,0.85
0.375,11.494661,3.462431,28.770258,0.812406,0.85
0.376,11.482186,3.502222,28.771854,0.811906,0.85
0.377,11.476815,3.497384,28.772324,0.811406,0.85
0.378,11.474247,3.583608,28.771746,0.810905,0.85
0.379,11.476281,3.665301,28.775182,0.810405,0.85
0.38,11.453781,3.609208,28.778268,0.809905,0.85
0.381,11.46012,3.707508,28.778998,0.809405,0.85
0.382,11.459564,3.724666,28.7828,0.808904,0.85
0.383,11.457153,3.810559,28.783441,0.808404,0.85
0.384,11.450796,3.852423,28.785064,0.807904,0.85
0.385,11.458263,3.88027,28.786533,0.807404,0.85
0.386,11.443506,3.940149,28.78789,0.806903,0.85
0.387,11.419962,4.039247,28.789234,0.806403,0.85
0.388,11.432358,4.094227,28.790159,0.805903,0.85
0.389,11.432883,4.046066,28.790165,0.805403,0.85
0.39,11.429087,4.141622,28.791992,0.804902,0.85
0.391,11.434941,4.195087,28.793955,0.804402,0.85
0.392,11.413229,4.162217,28.79633,0.803902,0.85
0.393,11.412327,4.247927,28.799939,0.803402,0.85
0.394,11.403869,4.291026,28.802465,0.802901,0.85
0.395,11.411576,4.397739,28.806844,0.802401,0.85
0.396,11.393539,4.484737,28.809272,0.801901,0.85
0.397,11.387674,4.41563,28.812944,0.801401,0.85
0.398,11.396336,4.424658,28.81548,0.8009,0.85
0.399,11.392037,4.600751,28.818058,0.8004,0.85
0.4,11.364485,4.545157,28.818823,0.7999,0.85
0.401,11.387768,4.611229,28.820479,0.7994,0.85
0.402,11.374423,4.67356,28.822606,0.798899,0.85
0.403,11.376682,4.708581,28.82479,0.798399,0.85
0.404,11.369649,4.764405,28.826223,0.797899,0.85
0.405,11.37319,4.86685,28.827121,0.797399,0.85
0.406,11.357268,4.838606,28.830172,0.796898,0.85
0.407,11.354244,4.982874,28.831842,0.796398,0.85
0.408,11.367672,4.835913,28.834911,0.795898,0.85
0.409,11.352243,4.978166,28.838168,0.795398,0.85
0.41,11.349926,5.004924,28.840877,0.794897,0.85
0.411,11.337784,5.055607,28.84243,0.794397,0.85
0.412,11.339654,5.136426,28.845061,0.793897,0.85
0.413,11.322967,5.130418,28.848065,0.793397,0.85
0.414,11.330596,5.107122,28.85023,0.792896,0.85
0.415,11.329288,5.21096,28.854362,0.792396,0.85
0.416,11.309694,5.282291,28.859794,0.791896,0.85
0.417,11.325843,5.319638,28.864452,0.791396,0.85
0.418,11.309665,5.338438,28.868418,0.790895,0.85
0.419,11.312819,5.42805,28.872987,0.790395,0.85
0.42,11.312356,5.471922,28.87719,0.789895,0.85
0.421,11.3129,5.380192,28.880443,0.789395,0.85
0.422,11.308003,5.377553,28.883756,0.788894,0.85
0.423,11.293731,5.488911,28.886228,0.788394,0.85
0.424,11.278258,5.560025,28.88894,0.787894,0.85
0.425,11.290448,5.663864,28.891572,0.787394,0.85
0.426,11.2817,5.647382,28.895863,0.786893,0.85
0.427,11.292947,5.735068,28.899247,0.786393,0.85
0.428,11.276283,5.712162,28.903368,0.785893,0.85
0.429,11.269552,5.744846,28.908584,0.785393,0.85
0.43,11.274344,5.73202,28.912899,0.784892,0.85
0.431,11.264356,5.772604,28.917858,0.784392,0.85
0.432,11.278305,5.88947,28.922648,0.783892,0.85
0.433,11.25357,5.82529,28.925009,0.783392,0.85
0.434,11.268657,5.837844,28.929571,0.782891,0.85
0.435,11.260245,5.901887,28.934516,0.782391,0.85
0.436,11.258124,6.03127,28.938283,0.781891,0.85
0.437,11.246857,6.021658,28.942253,0.781391,0.85
0.438,11.246182,6.045922,28.945272,0.78089,0.85
0.439,11.248003,5.96855,28.952262,0.78039,0.85
0.44,11.232714,6.062555,28.956374,0.77989,0.85
0.441,11.233319,6.114506,28.961728,0.77939,0.85
0.442,11.241271,6.157684,28.965002,0.778889,0.85
0.443,11.231812,6.181665,28.969094,0.778389,0.85
0.444,11.23246,6.181623,28.973806,0.777889,0.85
0.445,11.209581,6.284586,28.978834,0.777389,0.85
0.446,11.239077,6.20195,28.983215,0.776888,0.85
0.447,11.209129,6.298742,28.988366,0.776388,0.85
0.448,11.226639,6.246207,28.992849,0.775888,0.85
0.449,11.223879,6.296123,28.996408,0.775388,0.85
0.45,11.211806,6.288535,29.001692,0.774887,0.85
0.451,11.204938,6.414481,29.007678,0.774387,0.85
0.452,11.199226,6.355351,29.012642,0.773887,0.85
0.453,11.200235,6.383843,29.018566,0.773387,0.85
0.454,11.193357,6.383927,29.022958,0.772886,0.85
0.455,11.212834,6.385765,29.027491,0.772386,0.85
0.456,11.209504,6.501764,29.032824,0.771886,0.85
0.457,11.187724,6.49471,29.037886,0.771386,0.85
0.458,11.203377,6.358292,29.042268,0.770885,0.85
0.459,11.193582,6.504082,29.046769,0.770385,0.85
0.46,11.208302,6.41428,29.050315,0.769885,0.85
0.461,11.189341,6.394114,29.054993,0.769385,0.85
0.462,11.200733,6.394187,29.060074,0.768884,0.85
0.463,11.188738,6.619061,29.063933,0.768384,0.85
0.464,11.177006,6.510121,29.06807,0.767884,0.85
0.465,11.178116,6.451751,29.072105,0.767384,0.85
0.466,11.194429,6.451315,29.077524,0.766883,0.85
0.467,11.179554,6.470677,29.083502,0.766383,0.85
0.468,11.164875,6.498963,29.089264,0.765883,0.85
0.469,11.17173,6.498261,29.09322,0.765383,0.85
0.47,11.155565,6.655738,29.09797,0.764882,0.85
0.471,11.168005,6.518256,29.103987,0.764382,0.85
0.472,11.174719,6.501551,29.108875,0.763882,0.85
0.473,11.157712,6.597725,29.11285,0.763382,0.85
0.474,11.172042,6.498288,29.117607,0.762881,0.85
0.475,11.163716,6.514168,29.122646,0.762381,0.85
0.476,11.160853,6.480474,29.126609,0.761881,0.85
0.477,11.161855,6.456548,29.132839,0.761381,0.85
0.478,11.161402,6.427046,29.137945,0.76088,0.85
0.479,11.163673,6.515096,29.141688,0.76038,0.85
0.48,11.163055,6.516174,29.145824,0.75988,0.85
0.481,11.158671,6.429955,29.150874,0.75938,0.85
0.482,11.166428,6.538368,29.157472,0.758879,0.85
0.483,11.16075,6.436177,29.162365,0.758379,0.85
0.484,11.151779,6.418983,29.169061,0.757879,0.85
0.485,11.144799,6.411112,29.173642,0.757379,0.85
0.486,11.157585,6.408628,29.17858,0.756878,0.85
0.487,11.172331,6.348233,29.183078,0.756378,0.85
0.488,11.154914,6.412518,29.186792,0.755878,0.85
0.489,11.161148,6.350112,29.191088,0.755378,0.85
0.49,11.154606,6.343677,29.195409,0.754877,0.85
0.491,11.149514,6.351868,29.199769,0.754377,0.85
0.492,11.153373,6.36883,29.203522,0.753877,0.85
0.493,11.155844,6.260177,29.208999,0.753377,0.85
0.494,11.160978,6.228192,29.21428,0.752876,0.85
0.495,11.143232,6.272674,29.218133,0.752376,0.85
0.496,11.156172,6.240894,29.223096,0.751876,0.85
0.497,11.154757,6.187791,29.230545,0.751376,0.85
0.498,11.153458,6.106553,29.233951,0.750875,0.85
0.499,11.156287,6.153675,29.237009,0.750375,0.85
0.5,11.149165,6.165847,29.240452,0.749875,0.85
0.501,11.142094,6.11206,29.244602,0.749375,0.85
0.502,11.137891,6.129588,29.248705,0.748874,0.85
0.503,11.146618,6.135885,29.253841,0.748374,0.85
0.504,11.141856,6.02061,29.25632,0.747874,0.85
0.505,11.169567,5.983779,29.260323,0.747374,0.85
0.506,11.154482,5.94886,29.263782,0.746873,0.85
0.507,11.153225,5.950119,29.266515,0.746373,0.85
0.508,11.14823,5.987499,29.272185,0.745873,0.85
0.509,11.14785,5.85475,29.275626,0.745373,0.85
0.51,11.164696,5.817181,29.27976,0.744872,0.85
0.511,11.152503,5.86546,29.284309,0.744372,0.85
0.512,11.154438,5.790359,29.288448,0.743872,0.85
0.513,11.147998,5.783168,29.292056,0.743372,0.85
0.514,11.160378,5.746821,29.297731,0.742871,0.85
0.515,11.15182,5.669871,29.299706,0.742371,0.85
0.516,11.158133,5.688689,29.302239,0.741871,0.85
0.517,11.165886,5.62468,29.305242,0.741371,0.85
0.518,11.153996,5.590873,29.309107,0.74087,0.85
0.519,11.160073,5.619492,29.311274,0.74037,0.85
0.52,11.156569,5.561073,29.314747,0.73987,0.85
0.521,11.147286,5.547409,29.318813,0.73937,0.85
0.522,11.161611,5.406728,29.321211,0.738869,0.85
0.523,11.166494,5.374753,29.323734,0.738369,0.85
0.524,11.161117,5.323821,29.328479,0.737869,0.85
0.525,11.143268,5.242041,29.33131,0.737369,0.85
0.526,11.168921,5.196582,29.334057,0.736868,0.85
0.527,11.175272,5.20452,29.337185,0.736368,0.85
0.528,11.167206,5.267026,29.337755,0.735868,0.85
0.529,11.153692,5.137492,29.341015,0.735368,0.85
0.53,11.170154,5.15221,29.343504,0.734867,0.85
0.531,11.156808,5.133004,29.346235,0.734367,0.85
0.532,11.189435,5.024539,29.34883,0.733867,0.85
0.533,11.172813,4.970621,29.350771,0.733367,0.85
0.534,11.159891,4.973974,29.35215,0.732866,0.85
0.535,11.179165,4.902216,29.353244,0.732366,0.85
0.536,11.165007,4.863919,29.356583,0.731866,0.85
0.537,11.170572,4.837238,29.359472,0.731366,0.85
0.538,11.180009,4.875268,29.361291,0.730865,0.85
0.539,11.177344,4.684379,29.362266,0.730365,0.85
0.54,11.186058,4.680132,29.365568,0.729865,0.85
0.541,11.185799,4.645711,29.367399,0.729365,0.85
0.542,11.170298,4.702821,29.369493,0.728864,0.85
0.543,11.182003,4.501164,29.373486,0.728364,0.85
0.544,11.169164,4.567732,29.37839,0.727864,0.85
0.545,11.175404,4.467886,29.381457,0.727364,0.85
0.546,11.180098,4.459191,29.383202,0.726863,0.85
0.547,11.184944,4.39156,29.385102,0.726363,0.85
0.548,11.190288,4.398865,29.389256,0.725863,0.85
0.549,11.185049,4.291902,29.392189,0.725363,0.85
0.55,11.188425,4.240113,29.395045,0.724862,0.85
0.551,11.186791,4.154254,29.399033,0.724362,0.85
0.552,11.164579,4.204431,29.400331,0.723862,0.85
0.553,11.181604,4.186755,29.40215,0.723362,0.85
0.554,11.198252,4.023682,29.402696,0.722861,0.85
0.555,11.198197,3.988042,29.406885,0.722361,0.85
0.556,11.193331,3.952918,29.411943,0.721861,0.85
0.557,11.200077,3.826214,29.412532,0.721361,0.85
0.558,11.203904,3.835105,29.413936,0.72086,0.85
0.559,11.200077,3.878369,29.414261,0.72036,0.85
0.56,11.209573,3.716599,29.414183,0.71986,0.85
0.561,11.204458,3.705886,29.416673,0.71936,0.85
0.562,11.21074,3.700909,29.417611,0.718859,0.85
0.563,11.197102,3.68953,29.419962,0.718359,0.85
0.564,11.202003,3.602803,29.422348,0.717859,0.85
0.565,11.194646,3.593207,29.426332,0.717359,0.85
0.566,11.198652,3.42963,29.428959,0.716858,0.85
0.567,11.206509,3.544993,29.430087,0.716358,0.85
0.568,11.209249,3.432356,29.431267,0.715858,0.85
0.569,11.212363,3.370393,29.433361,0.715358,0.85
0.57,11.216479,3.355154,29.434458,0.714857,0.85
0.571,11.212392,3.301767,29.437281,0.714357,0.85
0.572,11.220649,3.309135,29.438246,0.713857,0.85
0.573,11.218638,3.259424,29.438838,0.713357,0.85
0.574,11.207066,3.126107,29.440868,0.712856,0.85
0.575,11.202047,3.261874,29.441304,0.712356,0.85
0.576,11.189048,3.244618,29.443728,0.711856,0.85
0.577,11.214146,3.110113,29.444985,0.711356,0.85
0.578,11.21626,3.056581,29.446542,0.710855,0.85
0.579,11.223508,2.919614,29.448361,0.710355,0.85
0.58,11.226412,2.919535,29.449545,0.709855,0.85
0.581,11.212101,2.89717,29.449423,0.709355,0.85
0.582,11.212502,2.832393,29.450183,0.708854,0.85
0.583,11.235313,2.891851,29.45126,0.708354,0.85
0.584,11.230938,2.746511,29.452457,0.707854,0.85
0.585,11.221699,2.819229,29.452716,0.707354,0.85
0.586,11.223916,2.787004,29.452554,0.706853,0.85
0.587,11.220226,2.73612,29.454027,0.706353,0.85
0.588,11.213366,2.812462,29.456297,0.705853,0.85
0.589,11.228215,2.59988,29.457219,0.705353,0.85
0.59,11.212068,2.633182,29.459605,0.704852,0.85
0.591,11.220751,2.631314,29.459768,0.704352,0.85
0.592,11.229214,2.587819,29.460273,0.703852,0.85
0.593,11.225091,2.539311,29.460006,0.703352,0.85
0.594,11.221752,2.42944,29.459672,0.702851,0.85
0.595,11.231155,2.487562,29.460444,0.702351,0.85
0.596,11.219617,2.415806,29.460726,0.701851,0.85
0.597,11.210883,2.496812,29.461449,0.701351,0.85
0.598,11.227431,2.378152,29.461669,0.70085,0.85
0.599,11.211218,2.375733,29.460958,0.70035,0.85
0.6,11.220843,2.339006,29.461471,0.69985,0.85
0.601,11.228455,2.325635,29.461462,0.69935,0.85
0.602,11.237985,2.26184,29.462923,0.698849,0.85
0.603,11.222435,2.299861,29.465193,0.698349,0.85
0.604,11.228147,2.257638,29.466686,0.697849,0.85
0.605,11.229414,2.320264,29.466599,0.697349,0.85
0.606,11.220226,2.216611,29.466261,0.696848,0.85
0.607,11.211981,2.18752,29.466942,0.696348,0.85
0.608,11.234165,2.046566,29.466327,0.695848,0.85
0.609,11.230851,2.107156,29.466651,0.695348,0.85
0.61,11.213823,2.12945,29.466426,0.694847,0.85
0.611,11.218328,2.194111,29.467684,0.694347,0.85
0.612,11.235016,2.043423,29.467728,0.693847,0.85
0.613,11.218523,2.044707,29.469028,0.693347,0.85
0.614,11.207123,2.130247,29.469489,0.692846,0.85
0.615,11.212523,2.054661,29.472385,0.692346,0.85
0.616,11.228555,2.048416,29.472925,0.691846,0.85
